,SUBJECT,SESSION,RUN,trial_in_session
12941,1,18,4,191
12959,1,18,4,209
12973,1,18,4,223
12982,1,18,4,232
12984,1,18,4,234
13001,1,18,5,251
13016,1,18,5,266
13023,1,18,5,273
13026,1,18,5,276
13031,1,18,5,281
13040,1,18,5,290
13049,1,18,5,299
13058,1,18,5,308
13084,1,18,6,334
13087,1,18,6,337
13088,1,18,6,338
13112,1,18,6,362
13115,1,18,6,365
13118,1,18,6,368
13119,1,18,6,369
13129,1,18,7,379
13160,1,18,7,410
13165,1,18,7,415
13166,1,18,7,416
13167,1,18,7,417
13172,1,18,7,422
13208,1,18,8,458
13211,1,18,8,461
13228,1,18,8,478
13236,1,18,8,486
13249,1,18,8,499
13253,1,18,9,503
13272,1,18,9,522
13280,1,18,9,530
13282,1,18,9,532
13286,1,18,9,536
13290,1,18,9,540
13292,1,18,9,542
13294,1,18,9,544
13298,1,18,9,548
13310,1,18,9,560
13326,1,18,10,576
13330,1,18,10,580
13340,1,18,10,590
13355,1,18,10,605
13356,1,18,10,606
13377,1,18,11,627
13383,1,18,11,633
13387,1,18,11,637
13404,1,18,11,654
13415,1,18,11,665
13423,1,18,11,673
13433,1,18,11,683
13435,1,18,11,685
13438,1,18,12,688
13440,1,18,12,690
13444,1,18,12,694
13447,1,18,12,697
13449,1,18,12,699
13456,1,18,12,706
13473,1,18,12,723
13494,1,18,12,744
13500,1,19,1,0
13504,1,19,1,4
13506,1,19,1,6
13508,1,19,1,8
13509,1,19,1,9
13526,1,19,1,26
13542,1,19,1,42
13543,1,19,1,43
13551,1,19,1,51
13560,1,19,1,60
13566,1,19,2,66
13587,1,19,2,87
13605,1,19,2,105
13609,1,19,2,109
13632,1,19,3,132
13633,1,19,3,133
13650,1,19,3,150
13653,1,19,3,153
13665,1,19,3,165
13671,1,19,3,171
13677,1,19,3,177
13686,1,19,3,186
13689,1,19,4,189
13701,1,19,4,201
13715,1,19,4,215
13738,1,19,4,238
13756,1,19,5,256
13759,1,19,5,259
13763,1,19,5,263
13769,1,19,5,269
13808,1,19,5,308
13822,1,19,6,322
13823,1,19,6,323
13839,1,19,6,339
13843,1,19,6,343
13856,1,19,6,356
13857,1,19,6,357
13861,1,19,6,361
13877,1,19,7,377
13884,1,19,7,384
13888,1,19,7,388
13889,1,19,7,389
13891,1,19,7,391
13905,1,19,7,405
13906,1,19,7,406
13910,1,19,7,410
13911,1,19,7,411
13921,1,19,7,421
13929,1,19,7,429
13937,1,19,7,437
13940,1,19,8,440
13955,1,19,8,455
13962,1,19,8,462
13971,1,19,8,471
13977,1,19,8,477
14025,1,19,9,525
14031,1,19,9,531
14060,1,19,9,560
14072,1,19,10,572
14098,1,19,10,598
14101,1,19,10,601
14112,1,19,10,612
14114,1,19,10,614
14123,1,19,10,623
14135,1,19,11,635
14146,1,19,11,646
14200,1,19,12,700
14205,1,19,12,705
14224,1,19,12,724
14233,1,19,12,733
14251,1,20,1,1
14255,1,20,1,5
14266,1,20,1,16
14280,1,20,1,30
14284,1,20,1,34
14292,1,20,1,42
14296,1,20,1,46
14303,1,20,1,53
14315,1,20,2,65
14320,1,20,2,70
14324,1,20,2,74
14328,1,20,2,78
14329,1,20,2,79
14331,1,20,2,81
14341,1,20,2,91
14363,1,20,2,113
14372,1,20,2,122
14377,1,20,3,127
14385,1,20,3,135
14388,1,20,3,138
14394,1,20,3,144
14419,1,20,3,169
14420,1,20,3,170
14447,1,20,4,197
14457,1,20,4,207
14459,1,20,4,209
14467,1,20,4,217
14472,1,20,4,222
14497,1,20,4,247
14511,1,20,5,261
14518,1,20,5,268
14523,1,20,5,273
14533,1,20,5,283
14535,1,20,5,285
14536,1,20,5,286
14549,1,20,5,299
14559,1,20,5,309
14569,1,20,6,319
14571,1,20,6,321
14572,1,20,6,322
14573,1,20,6,323
14586,1,20,6,336
14589,1,20,6,339
14609,1,20,6,359
14610,1,20,6,360
14625,1,20,7,375
14659,1,20,7,409
14684,1,20,7,434
14689,1,20,8,439
14713,1,20,8,463
14728,1,20,8,478
14746,1,20,8,496
14748,1,20,8,498
14750,1,20,9,500
14757,1,20,9,507
14772,1,20,9,522
14773,1,20,9,523
14775,1,20,9,525
14777,1,20,9,527
14785,1,20,9,535
14806,1,20,9,556
14816,1,20,10,566
14821,1,20,10,571
14825,1,20,10,575
14831,1,20,10,581
14841,1,20,10,591
14847,1,20,10,597
14850,1,20,10,600
14868,1,20,10,618
14871,1,20,10,621
14876,1,20,11,626
14887,1,20,11,637
14890,1,20,11,640
14897,1,20,11,647
14911,1,20,11,661
14919,1,20,11,669
14939,1,20,12,689
14952,1,20,12,702
14961,1,20,12,711
14967,1,20,12,717
14968,1,20,12,718
14972,1,20,12,722
14974,1,20,12,724
14983,1,20,12,733
14984,1,20,12,734
14987,1,20,12,737
14990,1,20,12,740
14991,1,20,12,741
14995,1,20,12,745
15031,1,21,1,31
15055,1,21,1,55
15091,1,21,2,91
15104,1,21,2,104
15106,1,21,2,106
15142,1,21,3,142
15147,1,21,3,147
15156,1,21,3,156
15163,1,21,3,163
15164,1,21,3,164
15179,1,21,3,179
15223,1,21,4,223
15228,1,21,4,228
15231,1,21,4,231
15241,1,21,4,241
15244,1,21,4,244
15255,1,21,5,255
15281,1,21,5,281
15291,1,21,5,291
15297,1,21,5,297
15302,1,21,5,302
15305,1,21,5,305
15309,1,21,5,309
15328,1,21,6,328
15332,1,21,6,332
15334,1,21,6,334
15335,1,21,6,335
15343,1,21,6,343
15345,1,21,6,345
15357,1,21,6,357
15361,1,21,6,361
15362,1,21,6,362
15363,1,21,6,363
15373,1,21,6,373
15377,1,21,7,377
15389,1,21,7,389
15392,1,21,7,392
15409,1,21,7,409
15420,1,21,7,420
15439,1,21,8,439
15442,1,21,8,442
15466,1,21,8,466
15470,1,21,8,470
15475,1,21,8,475
15479,1,21,8,479
15488,1,21,8,488
15508,1,21,9,508
15526,1,21,9,526
15554,1,21,9,554
15573,1,21,10,573
15574,1,21,10,574
15577,1,21,10,577
15584,1,21,10,584
15586,1,21,10,586
15587,1,21,10,587
15597,1,21,10,597
15609,1,21,10,609
15615,1,21,10,615
15629,1,21,11,629
15640,1,21,11,640
15642,1,21,11,642
15663,1,21,11,663
15667,1,21,11,667
15680,1,21,11,680
15681,1,21,11,681
15707,1,21,12,707
15713,1,21,12,713
15723,1,21,12,723
15725,1,21,12,725
15730,1,21,12,730
15780,1,22,1,30
15800,1,22,1,50
15810,1,22,1,60
15816,1,22,2,66
15827,1,22,2,77
15828,1,22,2,78
15837,1,22,2,87
15846,1,22,2,96
15884,1,22,3,134
15925,1,22,3,175
15926,1,22,3,176
15953,1,22,4,203
15957,1,22,4,207
15978,1,22,4,228
15981,1,22,4,231
16008,1,22,5,258
16011,1,22,5,261
16036,1,22,5,286
16086,1,22,6,336
16089,1,22,6,339
16104,1,22,6,354
16124,1,22,6,374
16126,1,22,7,376
16127,1,22,7,377
16129,1,22,7,379
16133,1,22,7,383
16142,1,22,7,392
16147,1,22,7,397
16168,1,22,7,418
16170,1,22,7,420
16189,1,22,8,439
16191,1,22,8,441
16203,1,22,8,453
16216,1,22,8,466
16227,1,22,8,477
16236,1,22,8,486
16244,1,22,8,494
16273,1,22,9,523
16279,1,22,9,529
16298,1,22,9,548
16310,1,22,9,560
16359,1,22,10,609
16364,1,22,10,614
16370,1,22,10,620
16385,1,22,11,635
16396,1,22,11,646
16408,1,22,11,658
16412,1,22,11,662
16428,1,22,11,678
16429,1,22,11,679
16434,1,22,11,684
16444,1,22,12,694
16445,1,22,12,695
16449,1,22,12,699
16450,1,22,12,700
16453,1,22,12,703
16458,1,22,12,708
16459,1,22,12,709
16470,1,22,12,720
16501,1,23,1,1
16508,1,23,1,8
16521,1,23,1,21
16537,1,23,1,37
16538,1,23,1,38
16539,1,23,1,39
16544,1,23,1,44
16546,1,23,1,46
16566,1,23,2,66
16574,1,23,2,74
16580,1,23,2,80
16596,1,23,2,96
16616,1,23,2,116
16636,1,23,3,136
16643,1,23,3,143
16651,1,23,3,151
16657,1,23,3,157
16662,1,23,3,162
16667,1,23,3,167
16668,1,23,3,168
16677,1,23,3,177
16687,1,23,3,187
16688,1,23,4,188
16690,1,23,4,190
16695,1,23,4,195
16701,1,23,4,201
16713,1,23,4,213
16722,1,23,4,222
16731,1,23,4,231
16751,1,23,5,251
16753,1,23,5,253
16760,1,23,5,260
16771,1,23,5,271
16773,1,23,5,273
16775,1,23,5,275
16776,1,23,5,276
16784,1,23,5,284
16790,1,23,5,290
16805,1,23,5,305
16814,1,23,6,314
16837,1,23,6,337
16842,1,23,6,342
16852,1,23,6,352
16856,1,23,6,356
16887,1,23,7,387
16891,1,23,7,391
16893,1,23,7,393
16895,1,23,7,395
16899,1,23,7,399
16905,1,23,7,405
16911,1,23,7,411
16913,1,23,7,413
16922,1,23,7,422
16928,1,23,7,428
16935,1,23,7,435
16949,1,23,8,449
16961,1,23,8,461
16968,1,23,8,468
16970,1,23,8,470
16971,1,23,8,471
16984,1,23,8,484
16985,1,23,8,485
17001,1,23,9,501
17024,1,23,9,524
17053,1,23,9,553
17056,1,23,9,556
17060,1,23,9,560
17073,1,23,10,573
17074,1,23,10,574
17097,1,23,10,597
17109,1,23,10,609
17118,1,23,10,618
17122,1,23,10,622
17175,1,23,11,675
17242,1,23,12,742
17282,1,24,1,32
17285,1,24,1,35
17305,1,24,1,55
17306,1,24,1,56
17330,1,24,2,80
17376,1,24,3,126
17378,1,24,3,128
17381,1,24,3,131
17382,1,24,3,132
17392,1,24,3,142
17409,1,24,3,159
17418,1,24,3,168
17420,1,24,3,170
17423,1,24,3,173
17432,1,24,3,182
17434,1,24,3,184
17439,1,24,4,189
17440,1,24,4,190
17464,1,24,4,214
17485,1,24,4,235
17497,1,24,4,247
17503,1,24,5,253
17506,1,24,5,256
17521,1,24,5,271
17522,1,24,5,272
17543,1,24,5,293
17545,1,24,5,295
17546,1,24,5,296
17547,1,24,5,297
17569,1,24,6,319
17579,1,24,6,329
17580,1,24,6,330
17583,1,24,6,333
17587,1,24,6,337
17601,1,24,6,351
17611,1,24,6,361
17630,1,24,7,380
17647,1,24,7,397
17648,1,24,7,398
17657,1,24,7,407
17683,1,24,7,433
17685,1,24,7,435
17707,1,24,8,457
17729,1,24,8,479
17738,1,24,8,488
17761,1,24,9,511
17779,1,24,9,529
17795,1,24,9,545
17802,1,24,9,552
17820,1,24,10,570
17830,1,24,10,580
17845,1,24,10,595
17900,1,24,11,650
17908,1,24,11,658
17911,1,24,11,661
17942,1,24,12,692
17947,1,24,12,697
17951,1,24,12,701
17957,1,24,12,707
17958,1,24,12,708
17965,1,24,12,715
17976,1,24,12,726
17985,1,24,12,735
17993,1,24,12,743
17994,1,24,12,744
17996,1,24,12,746
18013,1,25,1,13
18020,1,25,1,20
18026,1,25,1,26
18027,1,25,1,27
18028,1,25,1,28
18029,1,25,1,29
18045,1,25,1,45
18050,1,25,1,50
18059,1,25,1,59
18063,1,25,2,63
18085,1,25,2,85
18086,1,25,2,86
18087,1,25,2,87
18114,1,25,2,114
18147,1,25,3,147
18159,1,25,3,159
18173,1,25,3,173
18185,1,25,3,185
18191,1,25,4,191
18196,1,25,4,196
18197,1,25,4,197
18211,1,25,4,211
18235,1,25,4,235
18236,1,25,4,236
18265,1,25,5,265
18272,1,25,5,272
18275,1,25,5,275
18278,1,25,5,278
18304,1,25,5,304
18349,1,25,6,349
18356,1,25,6,356
18360,1,25,6,360
18361,1,25,6,361
18366,1,25,6,366
18386,1,25,7,386
18391,1,25,7,391
18392,1,25,7,392
18402,1,25,7,402
18406,1,25,7,406
18411,1,25,7,411
18412,1,25,7,412
18430,1,25,7,430
18452,1,25,8,452
18457,1,25,8,457
18466,1,25,8,466
18474,1,25,8,474
18497,1,25,8,497
18506,1,25,9,506
18522,1,25,9,522
18524,1,25,9,524
18529,1,25,9,529
18534,1,25,9,534
18557,1,25,9,557
18591,1,25,10,591
18608,1,25,10,608
18618,1,25,10,618
18630,1,25,11,630
18642,1,25,11,642
18649,1,25,11,649
18663,1,25,11,663
18672,1,25,11,672
18693,1,25,12,693
18696,1,25,12,696
18700,1,25,12,700
18702,1,25,12,702
18704,1,25,12,704
18712,1,25,12,712
18726,1,25,12,726
18750,1,26,1,0
18771,1,26,1,21
18775,1,26,1,25
18781,1,26,1,31
18793,1,26,1,43
18819,1,26,2,69
18827,1,26,2,77
18842,1,26,2,92
18853,1,26,2,103
18855,1,26,2,105
18880,1,26,3,130
18902,1,26,3,152
18905,1,26,3,155
18914,1,26,3,164
18920,1,26,3,170
18934,1,26,3,184
18950,1,26,4,200
18957,1,26,4,207
18961,1,26,4,211
18971,1,26,4,221
18973,1,26,4,223
18988,1,26,4,238
18992,1,26,4,242
19010,1,26,5,260
19026,1,26,5,276
19045,1,26,5,295
19046,1,26,5,296
19053,1,26,5,303
19065,1,26,6,315
19083,1,26,6,333
19095,1,26,6,345
19100,1,26,6,350
19101,1,26,6,351
19109,1,26,6,359
19129,1,26,7,379
19136,1,26,7,386
19140,1,26,7,390
19142,1,26,7,392
19159,1,26,7,409
19174,1,26,7,424
19175,1,26,7,425
19192,1,26,8,442
19193,1,26,8,443
19206,1,26,8,456
19208,1,26,8,458
19240,1,26,8,490
19244,1,26,8,494
19248,1,26,8,498
19265,1,26,9,515
19266,1,26,9,516
19267,1,26,9,517
19277,1,26,9,527
19279,1,26,9,529
19288,1,26,9,538
19302,1,26,9,552
19312,1,26,9,562
19324,1,26,10,574
19325,1,26,10,575
19339,1,26,10,589
19342,1,26,10,592
19344,1,26,10,594
19347,1,26,10,597
19350,1,26,10,600
19368,1,26,10,618
19378,1,26,11,628
19382,1,26,11,632
19386,1,26,11,636
19388,1,26,11,638
19403,1,26,11,653
19419,1,26,11,669
19434,1,26,11,684
19439,1,26,12,689
19456,1,26,12,706
19480,1,26,12,730
19481,1,26,12,731
19483,1,26,12,733
19484,1,26,12,734
19489,1,26,12,739
19491,1,26,12,741
19518,1,27,1,18
19521,1,27,1,21
19523,1,27,1,23
19542,1,27,1,42
19551,1,27,1,51
19566,1,27,2,66
19569,1,27,2,69
19574,1,27,2,74
19585,1,27,2,85
19596,1,27,2,96
19597,1,27,2,97
19602,1,27,2,102
19603,1,27,2,103
19607,1,27,2,107
19613,1,27,2,113
19623,1,27,2,123
19649,1,27,3,149
19653,1,27,3,153
19654,1,27,3,154
19657,1,27,3,157
19660,1,27,3,160
19668,1,27,3,168
19678,1,27,3,178
19702,1,27,4,202
19716,1,27,4,216
19734,1,27,4,234
19742,1,27,4,242
19743,1,27,4,243
19749,1,27,4,249
19770,1,27,5,270
19798,1,27,5,298
19803,1,27,5,303
19838,1,27,6,338
19855,1,27,6,355
19858,1,27,6,358
19893,1,27,7,393
19909,1,27,7,409
19917,1,27,7,417
19918,1,27,7,418
19953,1,27,8,453
19975,1,27,8,475
19987,1,27,8,487
19993,1,27,8,493
19994,1,27,8,494
19997,1,27,8,497
20002,1,27,9,502
20003,1,27,9,503
20012,1,27,9,512
20013,1,27,9,513
20014,1,27,9,514
20015,1,27,9,515
20021,1,27,9,521
20024,1,27,9,524
20040,1,27,9,540
20044,1,27,9,544
20046,1,27,9,546
20065,1,27,10,565
20070,1,27,10,570
20073,1,27,10,573
20082,1,27,10,582
20098,1,27,10,598
20102,1,27,10,602
20103,1,27,10,603
20109,1,27,10,609
20122,1,27,10,622
20130,1,27,11,630
20131,1,27,11,631
20147,1,27,11,647
20165,1,27,11,665
20173,1,27,11,673
20180,1,27,11,680
20181,1,27,11,681
20184,1,27,11,684
20206,1,27,12,706
20212,1,27,12,712
20214,1,27,12,714
20244,1,27,12,744
20267,1,28,1,17
20273,1,28,1,23
20285,1,28,1,35
20289,1,28,1,39
20298,1,28,1,48
20308,1,28,1,58
20309,1,28,1,59
20314,1,28,2,64
20327,1,28,2,77
20335,1,28,2,85
20336,1,28,2,86
20342,1,28,2,92
20359,1,28,2,109
20361,1,28,2,111
20405,1,28,3,155
20423,1,28,3,173
20450,1,28,4,200
20470,1,28,4,220
20473,1,28,4,223
20481,1,28,4,231
20488,1,28,4,238
20501,1,28,5,251
20522,1,28,5,272
20538,1,28,5,288
20546,1,28,5,296
20555,1,28,5,305
20565,1,28,6,315
20590,1,28,6,340
20592,1,28,6,342
20593,1,28,6,343
20596,1,28,6,346
20640,1,28,7,390
20650,1,28,7,400
20653,1,28,7,403
20660,1,28,7,410
20681,1,28,7,431
20687,1,28,7,437
20724,1,28,8,474
20735,1,28,8,485
20744,1,28,8,494
20763,1,28,9,513
20784,1,28,9,534
20787,1,28,9,537
20789,1,28,9,539
20795,1,28,9,545
20801,1,28,9,551
20816,1,28,10,566
20821,1,28,10,571
20823,1,28,10,573
20825,1,28,10,575
20826,1,28,10,576
20837,1,28,10,587
20859,1,28,10,609
20867,1,28,10,617
20879,1,28,11,629
20914,1,28,11,664
20916,1,28,11,666
20922,1,28,11,672
20924,1,28,11,674
20939,1,28,12,689
20948,1,28,12,698
20953,1,28,12,703
20954,1,28,12,704
20964,1,28,12,714
20980,1,28,12,730
20992,1,28,12,742
20994,1,28,12,744
21010,1,29,1,10
21048,1,29,1,48
21053,1,29,1,53
21099,1,29,2,99
21108,1,29,2,108
21117,1,29,2,117
21128,1,29,3,128
21129,1,29,3,129
21135,1,29,3,135
21136,1,29,3,136
21153,1,29,3,153
21156,1,29,3,156
21163,1,29,3,163
21170,1,29,3,170
21200,1,29,4,200
21210,1,29,4,210
21214,1,29,4,214
21218,1,29,4,218
21232,1,29,4,232
21243,1,29,4,243
21249,1,29,4,249
21261,1,29,5,261
21280,1,29,5,280
21283,1,29,5,283
21304,1,29,5,304
21311,1,29,5,311
21323,1,29,6,323
21325,1,29,6,325
21328,1,29,6,328
21333,1,29,6,333
21347,1,29,6,347
21351,1,29,6,351
21357,1,29,6,357
21363,1,29,6,363
21387,1,29,7,387
21396,1,29,7,396
21398,1,29,7,398
21413,1,29,7,413
21474,1,29,8,474
21498,1,29,8,498
21499,1,29,8,499
21525,1,29,9,525
21531,1,29,9,531
21559,1,29,9,559
21561,1,29,9,561
21603,1,29,10,603
21605,1,29,10,605
21606,1,29,10,606
21619,1,29,10,619
21625,1,29,11,625
21627,1,29,11,627
21653,1,29,11,653
21668,1,29,11,668
21675,1,29,11,675
21697,1,29,12,697
21702,1,29,12,702
21705,1,29,12,705
21715,1,29,12,715
21717,1,29,12,717
21732,1,29,12,732
21734,1,29,12,734
21753,1,30,1,3
21758,1,30,1,8
21796,1,30,1,46
21811,1,30,1,61
21817,1,30,2,67
21835,1,30,2,85
21848,1,30,2,98
21867,1,30,2,117
21899,1,30,3,149
21900,1,30,3,150
21905,1,30,3,155
21925,1,30,3,175
21928,1,30,3,178
21935,1,30,3,185
21957,1,30,4,207
21959,1,30,4,209
21972,1,30,4,222
21983,1,30,4,233
21999,1,30,4,249
22008,1,30,5,258
22012,1,30,5,262
22032,1,30,5,282
22034,1,30,5,284
22053,1,30,5,303
22055,1,30,5,305
22081,1,30,6,331
22087,1,30,6,337
22089,1,30,6,339
22097,1,30,6,347
22109,1,30,6,359
22122,1,30,6,372
22136,1,30,7,386
22140,1,30,7,390
22161,1,30,7,411
22188,1,30,8,438
22192,1,30,8,442
22204,1,30,8,454
22221,1,30,8,471
22229,1,30,8,479
22248,1,30,8,498
22258,1,30,9,508
22265,1,30,9,515
22266,1,30,9,516
22270,1,30,9,520
22272,1,30,9,522
22284,1,30,9,534
22291,1,30,9,541
22293,1,30,9,543
22294,1,30,9,544
22302,1,30,9,552
22307,1,30,9,557
22325,1,30,10,575
22330,1,30,10,580
22348,1,30,10,598
22349,1,30,10,599
22360,1,30,10,610
22371,1,30,10,621
22376,1,30,11,626
22389,1,30,11,639
22391,1,30,11,641
22394,1,30,11,644
22398,1,30,11,648
22401,1,30,11,651
22414,1,30,11,664
22422,1,30,11,672
22433,1,30,11,683
22447,1,30,12,697
22451,1,30,12,701
22456,1,30,12,706
22466,1,30,12,716
22477,1,30,12,727
22480,1,30,12,730
22482,1,30,12,732
22487,1,30,12,737
22492,1,30,12,742
22512,1,31,1,12
22513,1,31,1,13
22519,1,31,1,19
22521,1,31,1,21
22528,1,31,1,28
22544,1,31,1,44
22545,1,31,1,45
22550,1,31,1,50
22560,1,31,1,60
22561,1,31,1,61
22574,1,31,2,74
22575,1,31,2,75
22581,1,31,2,81
22585,1,31,2,85
22589,1,31,2,89
22602,1,31,2,102
22607,1,31,2,107
22613,1,31,2,113
22615,1,31,2,115
22622,1,31,2,122
22632,1,31,3,132
22644,1,31,3,144
22646,1,31,3,146
22656,1,31,3,156
22659,1,31,3,159
22670,1,31,3,170
22672,1,31,3,172
22675,1,31,3,175
22676,1,31,3,176
22684,1,31,3,184
22707,1,31,4,207
22714,1,31,4,214
22719,1,31,4,219
22737,1,31,4,237
22748,1,31,4,248
22749,1,31,4,249
22764,1,31,5,264
22767,1,31,5,267
22785,1,31,5,285
22799,1,31,5,299
22804,1,31,5,304
22805,1,31,5,305
22812,1,31,5,312
22815,1,31,6,315
22818,1,31,6,318
22819,1,31,6,319
22824,1,31,6,324
22828,1,31,6,328
22834,1,31,6,334
22840,1,31,6,340
22844,1,31,6,344
22862,1,31,6,362
22871,1,31,6,371
22874,1,31,6,374
22885,1,31,7,385
22886,1,31,7,386
22895,1,31,7,395
22900,1,31,7,400
22933,1,31,7,433
22936,1,31,7,436
22950,1,31,8,450
22963,1,31,8,463
22965,1,31,8,465
22972,1,31,8,472
22975,1,31,8,475
22988,1,31,8,488
22992,1,31,8,492
23001,1,31,9,501
23008,1,31,9,508
23009,1,31,9,509
23013,1,31,9,513
23014,1,31,9,514
23016,1,31,9,516
23021,1,31,9,521
23037,1,31,9,537
23061,1,31,9,561
23073,1,31,10,573
23081,1,31,10,581
23087,1,31,10,587
23088,1,31,10,588
23089,1,31,10,589
23098,1,31,10,598
23100,1,31,10,600
23110,1,31,10,610
23117,1,31,10,617
23120,1,31,10,620
23122,1,31,10,622
23128,1,31,11,628
23129,1,31,11,629
23130,1,31,11,630
23132,1,31,11,632
23143,1,31,11,643
23159,1,31,11,659
23202,1,31,12,702
23221,1,31,12,721
23223,1,31,12,723
23233,1,31,12,733
23235,1,31,12,735
23241,1,31,12,741
23245,1,31,12,745
23247,1,31,12,747
23254,1,32,1,4
23274,1,32,1,24
23283,1,32,1,33
23285,1,32,1,35
23292,1,32,1,42
23296,1,32,1,46
23306,1,32,1,56
23313,1,32,2,63
23339,1,32,2,89
23341,1,32,2,91
23353,1,32,2,103
23356,1,32,2,106
23357,1,32,2,107
23371,1,32,2,121
23382,1,32,3,132
23383,1,32,3,133
23394,1,32,3,144
23406,1,32,3,156
23429,1,32,3,179
23431,1,32,3,181
23438,1,32,4,188
23471,1,32,4,221
23492,1,32,4,242
23499,1,32,4,249
23524,1,32,5,274
23526,1,32,5,276
23540,1,32,5,290
23561,1,32,5,311
23566,1,32,6,316
23575,1,32,6,325
23581,1,32,6,331
23594,1,32,6,344
23596,1,32,6,346
23597,1,32,6,347
23598,1,32,6,348
23615,1,32,6,365
23634,1,32,7,384
23635,1,32,7,385
23638,1,32,7,388
23642,1,32,7,392
23643,1,32,7,393
23648,1,32,7,398
23658,1,32,7,408
23665,1,32,7,415
23671,1,32,7,421
23683,1,32,7,433
23710,1,32,8,460
23713,1,32,8,463
23722,1,32,8,472
23732,1,32,8,482
23737,1,32,8,487
23743,1,32,8,493
23748,1,32,8,498
23780,1,32,9,530
23801,1,32,9,551
23827,1,32,10,577
23832,1,32,10,582
23844,1,32,10,594
23845,1,32,10,595
23848,1,32,10,598
23852,1,32,10,602
23863,1,32,10,613
23865,1,32,10,615
23866,1,32,10,616
23874,1,32,10,624
23875,1,32,11,625
23876,1,32,11,626
23880,1,32,11,630
23888,1,32,11,638
23893,1,32,11,643
23902,1,32,11,652
23904,1,32,11,654
23923,1,32,11,673
23933,1,32,11,683
23936,1,32,11,686
23944,1,32,12,694
23951,1,32,12,701
23964,1,32,12,714
23970,1,32,12,720
23973,1,32,12,723
23975,1,32,12,725
23994,1,32,12,744
24006,1,33,1,6
24012,1,33,1,12
24017,1,33,1,17
24026,1,33,1,26
24030,1,33,1,30
24034,1,33,1,34
24046,1,33,1,46
24081,1,33,2,81
24090,1,33,2,90
24092,1,33,2,92
24095,1,33,2,95
24104,1,33,2,104
24117,1,33,2,117
24132,1,33,3,132
24142,1,33,3,142
24153,1,33,3,153
24154,1,33,3,154
24163,1,33,3,163
24164,1,33,3,164
24170,1,33,3,170
24186,1,33,3,186
24195,1,33,4,195
24199,1,33,4,199
24200,1,33,4,200
24203,1,33,4,203
24212,1,33,4,212
24224,1,33,4,224
24248,1,33,4,248
24254,1,33,5,254
24265,1,33,5,265
24276,1,33,5,276
24288,1,33,5,288
24292,1,33,5,292
24293,1,33,5,293
24297,1,33,5,297
24307,1,33,5,307
24315,1,33,6,315
24324,1,33,6,324
24335,1,33,6,335
24337,1,33,6,337
24348,1,33,6,348
24353,1,33,6,353
24359,1,33,6,359
24372,1,33,6,372
24384,1,33,7,384
24421,1,33,7,421
24434,1,33,7,434
24447,1,33,8,447
24454,1,33,8,454
24455,1,33,8,455
24470,1,33,8,470
24475,1,33,8,475
24482,1,33,8,482
24497,1,33,8,497
24498,1,33,8,498
24505,1,33,9,505
24543,1,33,9,543
24549,1,33,9,549
24552,1,33,9,552
24557,1,33,9,557
24558,1,33,9,558
24560,1,33,9,560
24571,1,33,10,571
24580,1,33,10,580
24590,1,33,10,590
24591,1,33,10,591
24601,1,33,10,601
24629,1,33,11,629
24634,1,33,11,634
24635,1,33,11,635
24642,1,33,11,642
24648,1,33,11,648
24650,1,33,11,650
24659,1,33,11,659
24669,1,33,11,669
24681,1,33,11,681
24707,1,33,12,707
24711,1,33,12,711
24715,1,33,12,715
24764,1,34,1,14
24780,1,34,1,30
24781,1,34,1,31
24799,1,34,1,49
24800,1,34,1,50
24847,1,34,2,97
24865,1,34,2,115
24869,1,34,2,119
24880,1,34,3,130
24933,1,34,3,183
24949,1,34,4,199
24965,1,34,4,215
24966,1,34,4,216
24973,1,34,4,223
24976,1,34,4,226
24979,1,34,4,229
24983,1,34,4,233
24987,1,34,4,237
24988,1,34,4,238
24992,1,34,4,242
24996,1,34,4,246
25003,1,34,5,253
25004,1,34,5,254
25027,1,34,5,277
25045,1,34,5,295
25060,1,34,5,310
25067,1,34,6,317
25081,1,34,6,331
25089,1,34,6,339
25097,1,34,6,347
25098,1,34,6,348
25127,1,34,7,377
25147,1,34,7,397
25172,1,34,7,422
25182,1,34,7,432
25186,1,34,7,436
25189,1,34,8,439
25204,1,34,8,454
25233,1,34,8,483
25237,1,34,8,487
25245,1,34,8,495
25262,1,34,9,512
25264,1,34,9,514
25281,1,34,9,531
25287,1,34,9,537
25294,1,34,9,544
25295,1,34,9,545
25301,1,34,9,551
25305,1,34,9,555
25306,1,34,9,556
25309,1,34,9,559
25321,1,34,10,571
25325,1,34,10,575
25342,1,34,10,592
25349,1,34,10,599
25361,1,34,10,611
25362,1,34,10,612
25366,1,34,10,616
25374,1,34,10,624
25377,1,34,11,627
25380,1,34,11,630
25384,1,34,11,634
25398,1,34,11,648
25399,1,34,11,649
25409,1,34,11,659
25416,1,34,11,666
25420,1,34,11,670
25460,1,34,12,710
25463,1,34,12,713
25466,1,34,12,716
25469,1,34,12,719
25471,1,34,12,721
25483,1,34,12,733
25485,1,34,12,735
25503,1,35,1,3
25508,1,35,1,8
25510,1,35,1,10
25513,1,35,1,13
25536,1,35,1,36
25560,1,35,1,60
25570,1,35,2,70
25584,1,35,2,84
25591,1,35,2,91
25611,1,35,2,111
25631,1,35,3,131
25638,1,35,3,138
25639,1,35,3,139
25655,1,35,3,155
25656,1,35,3,156
25665,1,35,3,165
